COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
4455,71052631582;0;0
4449,34210526316;0;0
4443,03157894671;0;0
4436,72105263111;0;0
4430,35263157845;0;0
4424,04210526285;0;0
4417,67368421018;0;0
4411,36315789458;0;0
4405,05263157898;0;0
4398,68421052632;0;0
4392,37368420987;0;0
4386,06315789427;0;0
4379,69473684161;0;0
4373,38421052601;0;0
4367,01578947334;0;0
4360,70526315774;0;0
4354,39473684214;0;0
4348,02631578947;0;0
4341,71578947303;0;0
4335,40526315743;0;0
4329,03684210477;0;0
4322,72631578916;0;0
4316,3578947365;0;0
4310,0473684209;0;0
4303,7368421053;0;0
4297,36842105263;0;0
4291,05789473619;0;0
4284,74736842059;0;0
4278,37894736792;0;0
4272,06842105232;0;0
4265,69999999966;0;0
4259,38947368406;0;0
4253,07894736846;0;0
4246,71052631579;0;0
4240,39999999935;0;0
4234,08947368375;0;0
4227,72105263108;0;0
4221,41052631548;0;0
4215,04210526282;0;0
4208,73157894721;0;0
4202,42105263161;0;0
4196,05263157895;0;0
4189,74210526251;0;0
4183,4315789469;0;0
4177,06315789424;0;0
4170,75263157864;0;0
4164,38421052597;0;0
4158,07368421037;0;0
4151,76315789477;0;0
4145,39473684211;0;0
4138,15789473684;0;0
4131,8473684204;0;0
4125,5368421048;0;0
4119,16842105213;0;0
4112,85789473653;0;0
4106,48947368387;0;0
4100,17894736827;0;0
4093,86842105267;0;0
4087,5;0;0
4081,18947368356;0;0
4074,87894736796;0;0
4068,51052631529;0;0
4062,19999999969;0;0
4055,83157894703;0;0
4049,52105263142;0;0
4043,21052631582;0;0
4036,84210526316;0;0
4030,53157894672;0;0
4024,22105263111;0;0
4017,85263157845;0;0
4011,54210526285;0;0
4005,17368421018;0;0
3998,86315789458;0;0
3992,55263157898;0;0
3986,18421052632;0;0
3979,87368420987;0;0
3973,56315789427;0;0
3967,19473684161;0;0
3960,88421052601;0;0
3954,51578947334;0;0
3948,20526315774;0;0
3941,89473684214;0;0
3935,52631578947;0;0
3929,21578947303;0;0
3922,90526315743;0;0
3916,53684210477;0;0
3910,22631578916;0;0
3903,8578947365;0;0
3897,5473684209;0;0
3891,2368421053;0;0
3884,86842105263;0;0
3878,55789473619;0;0
3872,24736842059;0;0
3865,87894736792;0;0
3859,56842105232;0;0
3853,19999999966;0;0
3846,88947368406;0;0
3840,57894736846;0;0
3834,21052631579;0;0
3827,89999999935;0;0
3821,58947368375;0;0
3815,22105263108;0;0
3808,91052631548;0;0
3802,54210526281;0;0
3796,23157894721;0;0
3789,92105263161;0;0
3783,55263157895;0;0
3777,2421052625;0;0
3770,9315789469;0;0
3764,56315789424;0;0
3758,25263157864;0;0
3751,88421052597;0;0
3745,57368421037;0;0
3739,26315789477;0;0
3732,89473684211;0;0
3726,58421052566;0;0
3720,27368421006;0;0
3713,9052631574;0;0
3707,5947368418;0;0
3701,22631578913;0;0
3694,91578947353;0;0
3688,60526315793;0;0
3682,23684210526;0;0
3675,92631578882;0;0
3669,61578947322;0;0
3663,24736842055;0;0
3656,93684210495;0;0
3650,56842105229;0;0
3644,25789473669;0;0
3637,94736842109;0;0
3631,57894736842;0;0
3624,34210526316;0;0
3617,1052631579;0;0
3610,79473684145;0;0
3604,48421052585;0;0
3598,11578947319;0;0
3591,80526315759;0;0
3585,43684210492;0;0
3570,0947368418;0;0
3563,72631578913;0;0
3557,41578947353;0;0
3551,10526315793;0;0
3544,73684210526;0;0
3538,42631578882;0;0
3532,11578947322;0;0
3525,74736842055;0;0
3519,43684210495;0;0
3513,06842105229;0;0
3506,75789473669;0;0
3499,52105263142;0;0
3491,3578947365;0;0
3482,32631578898;0;0
3475,08947368371;0;0
3467,85263157845;0;0
3460,61578947319;0;0
3453,37894736792;0;0
3446,14210526266;0;0
3439,83157894706;0;0
3432,5947368418;0;0
3426,22631578913;0;0
3419,91578947353;0;0
3413,60526315793;0;0
3407,23684210526;0;0
3400,92631578882;0;0
3393,95499999948;0;0
3386,80499999944;0;0
3379,71999999965;0;0
3372,56999999961;0;0
3365,48499999983;0;0
3358,40000000004;0;0
3351,25;0;0
3344,16499999927;0;0
3337,07999999948;0;0
3329,92999999944;0;0
3322,84499999965;0;0
3315,69499999961;0;0
3308,60999999983;0;0
3301,52500000004;0;0
3294,375;0;0
3287,28999999927;0;0
3280,20499999948;0;0
3273,05499999944;0;0
3265,96999999965;0;0
3258,81999999961;0;0
3251,73499999983;0;0
3241,59499999965;0;0
3231,45499999948;0;0
3219,23499999983;0;0
3208,05499999944;0;0
3199,92999999944;0;0
3191,80499999944;0;0
3183,67999999944;0;0
3176,59499999965;0;0
3168,46999999965;0;0
3152,21999999965;0;0
3145,06999999961;0;0
3137,98499999983;0;0
3129,85999999983;0;0
3122,77500000004;0;0
3114,65000000004;0;0
3107,5;0;0
3100,41499999927;0;0
3093,32999999948;0;0
3086,17999999944;0;0
3079,09499999965;0;0
3071,94499999961;0;0
3064,85999999983;0;0
3057,77500000004;0;0
3050,625;0;0
3043,53999999927;0;0
3036,45499999948;0;0
3029,30499999944;0;0
3022,21999999965;0;0
3015,06999999961;0;0
3007,98499999983;0;0
3000,90000000004;0;0
2993,75;0;0
2986,66499999927;0;0
2979,57999999948;0;0
2972,42999999944;0;0
2965,34499999965;0;0
