COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
3904,78421052616;-5,1255230125523;601
3911,09473684176;-5,1255230125523;601
3917,46315789443;-5,15481171548117;601
3924,69999999969;-5,15481171548117;602
3931,01052631529;-5,24267782426778;605
3937,32105263089;-5,24267782426778;603
3943,68947368356;-5,24267782426778;605
3950,92631578882;-5,24267782426778;608
3958,16315789408;-5,35983263598326;608
3964,47368421053;-5,35983263598326;610
3971,71052631579;-5,38912133891213;610
3978,94736842105;-5,38912133891213;608
3986,18421052632;-5,38912133891213;610
3993,42105263158;-5,44769874476987;611
3999,73157894718;-5,44769874476987;612
4006,09999999984;-5,44769874476987;611
4013,33684210511;-5,44769874476987;612
4019,64736842071;-5,50627615062761;612
4026,01578947337;-5,50627615062761;616
4032,32631578898;-5,53556485355649;618
4039,56315789424;-5,53556485355649;618
4046,7999999995;-5,56485355648536;616
4054,03684210476;-5,56485355648536;620
4061,27368421003;-5,56485355648536;620
4067,58421052563;-5,6234309623431;621
4073,95263157829;-5,6234309623431;621
4081,18947368356;-5,68200836820084;621
4087,5;-5,68200836820084;623
4094,73684210526;-5,74058577405858;624
4101,04736842086;-5,74058577405858;627
4107,41578947353;-5,76987447698745;624
4114,65263157879;-5,76987447698745;627
4120,96315789439;-5,82845188284519;628
4128,19999999966;-5,82845188284519;630
4135,43684210492;-5,9163179916318;630
4142,67368421018;-5,9163179916318;632
4149,91052631545;-5,9163179916318;633
4157,14736842071;-5,9163179916318;633
4163,51578947337;-5,97489539748954;634
4170,75263157864;-5,97489539748954;636
4177,06315789424;-5,97489539748954;634
4183,37368420984;-5,94560669456067;636
4190,6105263151;-5,94560669456067;637
4197,84736842037;-6,03347280334728;639
4204,21578947303;-6,03347280334728;641
4211,45263157829;-6,09205020920502;639
4220,48421052582;-6,12133891213389;641
4227,72105263108;-6,12133891213389;645
4235,88421052601;-6,2092050209205;643
4243,12105263127;-6,2092050209205;645
4249,43157894687;-6,2092050209205;645
4255,74210526247;-6,15062761506276;645
4262,11052631514;-6,15062761506276;646
4268,42105263158;-6,23849372384937;647
4274,73157894718;-6,23849372384937;650
4281,09999999984;-6,29707112970711;650
4287,41052631545;-6,29707112970711;651
4293,77894736811;-6,29707112970711;651
4301,01578947337;-6,35564853556485;652
4307,32631578898;-6,35564853556485;654
4314,56315789424;-6,38493723849372;654
4320,87368420984;-6,38493723849372;655
4328,1105263151;-6,47280334728033;656
4334,47894736777;-6,47280334728033;655
4340,78947368421;-6,47280334728033;658
4347,09999999981;-6,53138075313807;658
4354,33684210507;-6,53138075313807;658
4360,70526315774;-6,53138075313807;661
4367,01578947334;-6,53138075313807;661
4374,2526315786;-6,53138075313807;664
4381,48947368387;-6,58995815899581;661
4388,72631578913;-6,58995815899581;663
4395,09473684179;-6,61924686192469;663
4401,4052631574;-6,7071129707113;665
4407,715789473;-6,7071129707113;665
4414,95263157826;-6,7071129707113;665
4421,32105263092;-6,7071129707113;667
4427,63157894737;-6,76569037656904;668
4433,94210526297;-6,76569037656904;669
4441,17894736823;-6,76569037656904;672
4448,4157894735;-6,76569037656904;672
4455,65263157876;-6,79497907949791;670
4462,02105263142;-6,79497907949791;672
4468,33157894702;-6,85355648535565;674
4474,69999999969;-6,91213389121339;674
4481,93684210495;-6,91213389121339;674
4489,17368421022;-6,88284518828452;676
4496,41052631548;-6,88284518828452;678
4497,27894736892;-7;677
4490,04210526366;-7;678
4482,80526315839;-6,94142259414226;677
4476,49473684279;-6,94142259414226;676
4469,25789473753;-6,91213389121339;674
4462,88947368487;-6,91213389121339;674
4456,57894736842;-6,91213389121339;674
4449,34210526316;-6,88284518828452;672
4442,1052631579;-6,88284518828452;670
4434,86842105263;-6,82426778242678;669
4428,55789473703;-6,82426778242678;670
4422,18947368437;-6,73640167364017;669
4414,9526315791;-6,73640167364017;668
4408,6421052635;-6,73640167364017;665
4402,27368421084;-6,67782426778243;667
4395,96315789524;-6,67782426778243;667
