COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
3581,84736842124;-4,12970711297071;557
3589,0842105265;-4,12970711297071;558
3596,32105263177;-4,12970711297071;559
3602,63157894737;-4,18828451882845;559
3609,86842105263;-4,18828451882845;561
3616,2368421053;-4,24686192468619;563
3623,47368421056;-4,27615062761506;565
3633,37368421068;-4,27615062761506;563
3639,74210526335;-4,27615062761506;565
3646,97894736861;-4,27615062761506;565
3653,28947368421;-4,3347280334728;566
3659,65789473688;-4,3347280334728;566
3665,96842105248;-4,39330543933054;570
3673,20526315774;-4,39330543933054;570
3680,442105263;-4,48117154811715;571
3691,26842105279;-4,48117154811715;572
3697,63684210545;-4,48117154811715;574
3703,94736842105;-4,48117154811715;572
3711,18421052632;-4,51046025104602;574
3717,55263157898;-4,51046025104602;575
3723,86315789458;-4,56903765690377;576
3730,17368421018;-4,59832635983263;578
3739,26315789477;-4,59832635983263;576
3746,50000000003;-4,62761506276151;579
3756,40000000016;-4,62761506276151;580
3763,63684210542;-4,71548117154812;583
3770,00526315808;-4,71548117154812;583
3776,31578947368;-4,77405857740586;583
3782,68421052635;-4,77405857740586;583
3788,99473684195;-4,8326359832636;587
3795,30526315755;-4,8326359832636;585
3804,39473684214;-4,8326359832636;587
3814,29473684226;-4,8326359832636;587
3820,66315789493;-4,89121338912134;588
3826,97368421053;-4,89121338912134;589
3833,34210526319;-4,94979079497908;590
3839,65263157879;-4,97907949790795;592
3845,96315789439;-4,97907949790795;592
3852,33157894706;-4,97907949790795;593
3858,6421052635;-5,00836820083682;593
3864,9526315791;-5,03765690376569;596
3874,91052631545;-5,03765690376569;596
3881,27894736811;-5,03765690376569;596
3887,58947368455;-5,06694560669456;599
3894,82631578982;-5,06694560669456;601
3901,13684210542;-5,15481171548117;599
3908,37368421068;-5,15481171548117;601
3914,74210526335;-5,15481171548117;601
3921,05263157895;-5,15481171548117;602
3931,01052631613;-5,21338912133891;603
3937,32105263173;-5,21338912133891;603
3943,6894736844;-5,21338912133891;603
3950;-5,27196652719665;606
3956,36842105267;-5,27196652719665;606
3962,67894736827;-5,35983263598326;607
3968,98947368387;-5,418410041841;608
3975,35789473653;-5,418410041841;608
3981,66842105298;-5,38912133891213;608
3991,62631578932;-5,38912133891213;610
3997,93684210492;-5,44769874476987;611
4005,17368421018;-5,44769874476987;612
4011,54210526285;-5,50627615062761;611
4017,85263157929;-5,50627615062761;614
4025,08947368455;-5,56485355648536;615
4031,40000000016;-5,56485355648536;615
4037,76842105282;-5,56485355648536;618
4048,59473684176;-5,56485355648536;619
4054,96315789443;-5,59414225941422;620
4061,27368421087;-5,65271966527197;623
4068,51052631613;-5,65271966527197;623
4074,82105263173;-5,68200836820084;623
4081,1894736844;-5,68200836820084;621
4087,5;-5,68200836820084;623
4093,86842105267;-5,68200836820084;624
4100,17894736827;-5,79916317991632;627
4110,13684210545;-5,79916317991632;627
4116,44736842105;-5,85774058577406;627
4122,81578947372;-5,85774058577406;629
4129,12631578932;-5,82845188284519;629
4135,43684210492;-5,82845188284519;632
4141,80526315758;-5,9163179916318;632
4148,11578947403;-5,9163179916318;633
4154,42631578963;-5,88702928870293;633
4160,79473684229;-5,88702928870293;634
4170,75263157864;-6,00418410041841;636
4177,06315789508;-6,00418410041841;636
4183,37368421068;-6,00418410041841;637
4189,74210526335;-6,03347280334728;638
4196,05263157895;-6,03347280334728;639
4202,42105263161;-6,03347280334728;639
4208,73157894721;-6,09205020920502;641
4215,04210526281;-6,09205020920502;641
4221,41052631548;-6,12133891213389;641
4231,36842105267;-6,15062761506276;642
4237,67894736827;-6,15062761506276;645
4243,98947368387;-6,15062761506276;643
4250,35789473653;-6,2092050209205;643
4256,66842105297;-6,2092050209205;646
4263,90526315824;-6,26778242677824;646
4270,21578947384;-6,26778242677824;647
4276,5842105265;-6,26778242677824;648
4282,89473684211;-6,35564853556485;650
4295,57368421037;-6,35564853556485;651
4301,88421052597;-6,41422594142259;651
4308,25263157864;-6,41422594142259;654
4315,4894736839;-6,44351464435146;655
4321,80000000034;-6,44351464435146;656
4328,11052631594;-6,5020920502092;656
4334,47894736861;-6,5020920502092;656
4340,78947368421;-6,5020920502092;658
4350,7473684214;-6,5020920502092;656
4357,057894737;-6,53138075313807;658
4363,42631578966;-6,58995815899581;660
4370,66315789493;-6,58995815899581;660
4376,97368421053;-6,61924686192469;663
4383,34210526319;-6,61924686192469;661
4389,65263157879;-6,61924686192469;664
4395,96315789439;-6,64853556485356;664
4406,84736842124;-6,7071129707113;665
4414,0842105265;-6,7071129707113;665
4420,39473684211;-6,73640167364017;668
4427,63157894737;-6,73640167364017;667
4434,00000000003;-6,85355648535565;672
4458,37368421068;-6,82426778242678;670
4468,33157894702;-6,82426778242678;672
4474,69999999969;-6,88284518828452;673
4481,01052631613;-6,88284518828452;677
4487,32105263173;-6,97071129707113;676
4493,6894736844;-6,97071129707113;677
4500;-6,97071129707113;677
4493,63157894734;-6,97071129707113;677
4487,32105263173;-6,97071129707113;676
4481,01052631613;-7,02928870292887;676
4471,05263157895;-7,02928870292887;676
4464,68421052628;-6,97071129707113;674
4457,44736842102;-6,97071129707113;676
4450,21052631576;-6,94142259414226;674
4443,90000000016;-6,94142259414226;672
4437,58947368455;-6,85355648535565;672
4431,22105263189;-6,85355648535565;670
4424,91052631545;-6,76569037656904;669
4414,9526315791;-6,76569037656904;668
4407,71578947384;-6,73640167364017;668
4400,47894736858;-6,73640167364017;667
4393,24210526331;-6,73640167364017;665
4386,93157894771;-6,7071129707113;664
4379,69473684245;-6,7071129707113;664
4373,32631578978;-6,7071129707113;660
4367,01578947334;-6,61924686192469;661
4360,70526315774;-6,58995815899581;661
4350,7473684214;-6,58995815899581;659
4344,37894736873;-6,58995815899581;659
4337,14210526347;-6,5020920502092;658
4329,90526315821;-6,5020920502092;656
4323,59473684176;-6,5020920502092;655
4317,28421052616;-6,5020920502092;655
4310,9157894735;-6,47280334728033;655
4304,6052631579;-6,47280334728033;652
4293,72105263189;-6,41422594142259;652
4287,41052631545;-6,41422594142259;651
4280,17368421018;-6,38493723849372;651
4273,86315789458;-6,35564853556485;648
4267,49473684192;-6,35564853556485;648
4261,18421052632;-6,32635983263598;648
4254,81578947365;-6,32635983263598;646
4248,50526315805;-6,23849372384937;646
4242,19473684245;-6,23849372384937;643
4232,23684210526;-6,23849372384937;643
4225,8684210526;-6,23849372384937;643
4219,557894737;-6,2092050209205;645
4213,2473684214;-6,2092050209205;641
4206,87894736873;-6,17991631799163;641
4200,56842105229;-6,17991631799163;638
4193,33157894703;-6,15062761506276;638
4187,02105263142;-6,12133891213389;638
4177,06315789508;-6,12133891213389;637
4170,69473684242;-6,06276150627615;634
4164,38421052597;-6,06276150627615;633
4158,07368421037;-5,97489539748954;633
4151,70526315771;-5,94560669456067;633
4145,39473684211;-5,94560669456067;632
4139,02631578944;-5,94560669456067;630
4132,71578947384;-5,9163179916318;629
4126,40526315824;-5,9163179916318;630
4116,44736842105;-5,88702928870293;630
4110,07894736839;-5,88702928870293;628
4103,76842105279;-5,82845188284519;627
4097,45789473719;-5,82845188284519;625
4091,08947368452;-5,76987447698745;624
4083,85263157926;-5,76987447698745;625
4077,54210526281;-5,76987447698745;624
4071,23157894721;-5,71129707112971;621
4064,86315789455;-5,68200836820084;621
4054,90526315821;-5,68200836820084;621
4048,59473684176;-5,74058577405858;619
4041,3578947365;-5,74058577405858;620
4035,0473684209;-5,65271966527197;618
4028,67894736823;-5,59414225941422;616
4022,36842105263;-5,59414225941422;616
4015,99999999997;-5,53556485355649;615
4008,7631578947;-5,53556485355649;615
3998,86315789458;-5,53556485355649;614
3992,49473684192;-5,53556485355649;611
3986,18421052632;-5,44769874476987;611
3979,81578947365;-5,44769874476987;611
3973,50526315805;-5,38912133891213;610
3967,19473684245;-5,418410041841;607
3960,82631578978;-5,418410041841;610
3954,51578947334;-5,35983263598326;610
3947,27894736808;-5,35983263598326;606
3937,32105263173;-5,30125523012552;606
3931,01052631613;-5,30125523012552;605
3924,64210526347;-5,27196652719665;605
3918,33157894703;-5,27196652719665;603
3912,02105263142;-5,27196652719665;603
3905,65263157876;-5,21338912133891;601
3899,34210526316;-5,21338912133891;599
3892,97368421049;-5,15481171548117;599
3886,66315789489;-5,1255230125523;598
3876,70526315771;-5,1255230125523;598
3870,39473684211;-5,09623430962343;596
3864,02631578944;-5,09623430962343;594
3857,71578947384;-5,09623430962343;594
3851,40526315824;-5,03765690376569;594
3845,03684210557;-5,03765690376569;593
3838,72631578913;-4,97907949790795;593
3832,41578947353;-4,97907949790795;592
3826,04736842086;-4,94979079497908;590
3816,08947368452;-4,94979079497908;590
3809,77894736808;-4,86192468619247;588
3803,46842105248;-4,86192468619247;585
3797,09999999981;-4,86192468619247;587
3790,78947368421;-4,80334728033473;585
3784,42105263155;-4,80334728033473;585
3778,11052631595;-4,80334728033473;585
3770,87368421068;-4,80334728033473;581
3760,0473684209;-4,77405857740586;583
3753,67894736823;-4,77405857740586;580
3747,36842105263;-4,71548117154812;579
3740,99999999997;-4,71548117154812;580
3734,68947368437;-4,71548117154812;579
3728,37894736877;-4,65690376569038;576
3722,0105263161;-4,65690376569038;578
3715,69999999966;-4,59832635983263;576
3709,38947368406;-4,59832635983263;574
3699,43157894771;-4,5397489539749;574
3692,19473684245;-4,5397489539749;572
3684,95789473719;-4,48117154811715;572
3678,58947368452;-4,48117154811715;572
3672,27894736808;-4,51046025104602;571
3665,04210526281;-4,51046025104602;568
3658,73157894721;-4,39330543933054;567
3652,36315789455;-4,39330543933054;568
3641,53684210561;-4,36401673640167;566
3635,16842105294;-4,30543933054393;566
3628,8578947365;-4,30543933054393;563
3622,5473684209;-4,30543933054393;565
3616,17894736823;-4,27615062761506;563
3609,86842105263;-4,27615062761506;563
3602,63157894737;-4,30543933054393;562
3596,2631578947;-4,30543933054393;561
3589,02631578944;-4,15899581589958;559
3579,12631578932;-4,15899581589958;559
3572,75789473665;-4,07112970711297;559
3565,52105263139;-4,07112970711297;556
3559,21052631579;-4,07112970711297;556
3552,84210526312;-4,0418410041841;556
3546,53157894752;-4,0418410041841;554
3540,22105263192;-3,98326359832636;553
3533,85263157926;-3,98326359832636;552
3523,89473684207;-4,01255230125523;552
3517,58421052647;-4,01255230125523;549
3510,34736842121;-3,95397489539749;552
3504,03684210561;-3,95397489539749;550
3497,66842105294;-3,86610878661088;547
3491,3578947365;-3,86610878661088;547
3485,0473684209;-3,80753138075314;547
3478,67894736823;-3,80753138075314;544
3472,36842105263;-3,71966527196653;543
3462,41052631545;-3,71966527196653;541
3456,09999999985;-3,71966527196653;543
3449,73157894718;-3,71966527196653;541
3443,42105263158;-3,71966527196653;540
3437,05263157891;-3,69037656903766;539
3430,74210526331;-3,69037656903766;538
3424,43157894771;-3,63179916317992;535
3418,06315789505;-3,63179916317992;535
3407,23684210526;-3,63179916317992;536
3400,8684210526;-3,60251046025105;535
3392,84999999996;-3,60251046025105;535
3384,72499999996;-3,48535564853556;532
3376,59999999996;-3,48535564853556;531
3369,51500000017;-3,48535564853556;530
3361,39000000017;-3,48535564853556;531
3353,26500000017;-3,36820083682008;527
3341,10999999983;-3,36820083682008;527
3333,95999999979;-3,39748953974895;527
3326,875;-3,39748953974895;523
3319,72499999996;-3,2510460251046;523
3312,64000000017;-3,2510460251046;525
3305,55500000039;-3,2510460251046;521
3298,40500000035;-3,19246861924686;519
3290,28000000035;-3,19246861924686;521
3283,19499999961;-3,13389121338912;518
3273,05500000039;-3,13389121338912;516
3265,90500000035;-3,10460251046025;517
3257,78000000035;-3,10460251046025;516
3249,65500000035;-3,04602510460251;516
3242,56999999961;-3,04602510460251;513
3235,48499999983;-3,04602510460251;512
3228,33499999979;-3,04602510460251;510
3221,25;-2,92887029288703;509
3214,09999999996;-2,92887029288703;509
3203,95999999979;-2,92887029288703;509
3196,875;-2,92887029288703;507
3189,72499999996;-2,84100418410042;504
3182,64000000017;-2,84100418410042;507
3174,51500000017;-2,84100418410042;507
3167,43000000039;-2,84100418410042;504
3160,28000000035;-2,75313807531381;504
3153,19499999961;-2,75313807531381;501
3140,97499999996;-2,72384937238494;501
3133,89000000017;-2,72384937238494;500
3126,80500000039;-2,6652719665272;498
3118,68000000039;-2,6652719665272;498
3111,53000000035;-2,57740585774058;496
3104,44499999961;-2,57740585774058;496
3097,35999999983;-2,51882845188284;494
3090,20999999979;-2,4602510460251;494
3083,125;-2,4602510460251;492
3071,94499999961;-2,48953974895397;492
3064,85999999983;-2,48953974895397;490
3057,70999999979;-2,37238493723849;490
3050,625;-2,37238493723849;489
3043,47499999996;-2,31380753138075;487
3035,34999999996;-2,31380753138075;489
3028,26500000017;-2,34309623430962;485
3021,18000000039;-2,34309623430962;483
3013,05500000039;-2,19665271966527;482
3001,875;-2,19665271966527;483
2994,72499999996;-2,19665271966527;479
2987,64000000017;-2,19665271966527;481
2980,55500000039;-2,19665271966527;478
2973,40500000035;-2,1673640167364;481
2966,31999999961;-2,1673640167364;478
2958,19499999961;-2,02092050209205;477
2951,10999999983;-2,02092050209205;474
2939,93000000039;-2,02092050209205;474
2932,78000000035;-2,02092050209205;473
2924,65500000035;-1,8744769874477;470
2916,53000000035;-1,8744769874477;470
2909,44499999961;-1,8744769874477;469
2902,35999999983;-1,8744769874477;470
2895,20999999979;-1,84518828451883;468
2888,125;-1,84518828451883;468
2880,97499999996;-1,75732217573222;465
2869,85999999983;-1,75732217573222;467
2861,73499999983;-1,66945606694561;464
2854,58499999979;-1,66945606694561;463
2847,5;-1,66945606694561;461
2840,34999999996;-1,64016736401674;461
2833,26500000017;-1,64016736401674;459
2826,18000000039;-1,58158995815899;460
2819,03000000035;-1,58158995815899;458
2807,84999999996;-1,52301255230125;458
2800,76500000017;-1,52301255230125;455
2793,68000000039;-1,46443514644351;454
2786,53000000035;-1,46443514644351;452
2778,40500000035;-1,40585774058577;451
2771,31999999961;-1,40585774058577;451
2764,23499999983;-1,34728033472803;451
2757,08499999979;-1,34728033472803;450
2750;-2,92887029288695E-02;401
2706,99999999852;-2,92887029288695E-02;400
2679,74999999933;-5,85774058577398E-02;399
2652,24999999919;-5,85774058577398E-02;400
2625;-5,85774058577398E-02;400
2597,49999999985;-8,78661087866101E-02;401
2570,25000000067;-8,78661087866101E-02;400
2543,00000000148;-8,78661087866101E-02;401
2515,50000000134;-8,78661087866101E-02;401
2476,50000000067;-5,85774058577398E-02;401
2445,25000000067;-5,85774058577398E-02;401
2418,00000000148;-5,85774058577398E-02;401
2390,50000000134;-5,85774058577398E-02;400
2363,24999999852;-5,85774058577398E-02;400
2335,99999999933;-5,85774058577398E-02;401
2308,49999999919;-5,85774058577398E-02;401
2281,25;-5,85774058577398E-02;401
2253,74999999985;-5,85774058577398E-02;401
2238,2999999998;-2,92887029288695E-02;402
2228,9249999998;0,757575757575758;374
2220,67499999976;1,45454545454546;354
2212,5;1,45454545454546;348
2204,24999999996;1,45454545454546;345
2193,75;1,60606060606061;343
2185,49999999996;1,60606060606061;344
2176,12499999996;1,60606060606061;340
2162,09999999955;1,60606060606061;340
2153,9249999998;1,75757575757576;340
2145,67499999976;1,75757575757576;339
2137,5;1,78787878787879;336
2129,24999999996;1,78787878787879;337
2121,0750000002;1,75757575757576;335
2112,90000000045;1,75757575757576;333
2104,6500000004;1,75757575757576;331
2096,47499999955;1,90909090909091;332
2083,5750000002;1,93939393939394;328
2074,2000000002;1,93939393939394;328
2064,8250000002;1,93939393939394;328
2056,65000000045;1,96969696969697;326
2048,4000000004;1,96969696969697;326
2040,22499999955;2,12121212121212;323
2032,0499999998;2,12121212121212;322
2023,79999999976;2,12121212121212;322
2015,625;2,18181818181818;322
2002,72499999955;2,18181818181818;319
1993,34999999955;2,24242424242424;318
1983,97499999955;2,24242424242424;316
1975,7999999998;2,33333333333333;315
1967,54999999976;2,33333333333333;315
1959,375;2,3030303030303;314
1951,12499999996;2,3030303030303;312
1942,9500000002;2,42424242424242;310
1930,04999999976;2,42424242424242;310
1921,875;2,54545454545455;308
1913,62499999996;2,54545454545455;305
1904,24999999996;2,54545454545455;307
1896,0750000002;2,54545454545455;305
1887,90000000045;2,54545454545455;305
1879,6500000004;2,63636363636364;303
1871,47499999955;2,63636363636364;302
1863,2999999998;2,63636363636364;301
1850,40000000045;2,6969696969697;299
1842,1500000004;2,6969696969697;298
1833,97499999955;2,75757575757576;297
1825,7999999998;2,75757575757576;297
1817,54999999976;2,93939393939394;293
1809,375;2,93939393939394;294
1800;2,84848484848485;293
1791,74999999996;2,84848484848485;291
1783,5750000002;3;289
1771,875;3,03030303030303;290
1763,62499999996;3,03030303030303;290
1755,4500000002;3,03030303030303;287
1747,27500000045;3,03030303030303;282
1739,0250000004;3,15151515151515;284
1730,84999999955;3,15151515151515;281
1722,6749999998;3,18181818181818;282
1714,42499999976;3,18181818181818;280
1700,40000000045;3,24242424242424;281
1692,1500000004;3,27272727272727;277
1682,7750000004;3,27272727272727;277
1674,59999999955;3,33333333333333;276
1666,4249999998;3,33333333333333;273
1657,0499999998;3,33333333333333;276
1648,79999999976;3,36363636363636;272
1640,625;3,42424242424242;272
1632,37499999996;3,48484848484849;270
1618,34999999955;3,48484848484849;270
1610,1749999998;3,51515151515152;266
1601,92499999976;3,51515151515152;269
1593,75;3,51515151515152;264
1585,49999999996;3,60606060606061;265
1577,3250000002;3,60606060606061;264
1569,15000000045;3,66666666666667;262
1560,9000000004;3,72727272727273;260
1546,875;3,72727272727273;259
1537,5;3,78787878787879;257
1528,125;3,78787878787879;259
1519,87499999996;3,78787878787879;256
1511,7000000002;3,84848484848485;255
1503,52500000045;3,84848484848485;256
1496,6842105266;3,93939393939394;251
1490,94736842074;3,93939393939394;252
1485,21052631565;3,96969696969697;249
1475,31578947383;3,96969696969697;252
1469,57894736873;4;249
1463,78947368449;4;247
1458,05263157863;4,03030303030303;248
1452,31578947354;4,03030303030303;247
1446,5263157893;4,03030303030303;247
1440,78947368421;4,03030303030303;244
1434,99999999997;4,03030303030303;244
1425,99999999986;4,09090909090909;244
1420,21052631562;4,09090909090909;241
1414,47368421053;4,18181818181818;241
1408,68421052628;4,18181818181818;241
1402,94736842119;4,18181818181818;240
1397,2105263161;4,18181818181818;238
1391,42105263186;4,18181818181818;238
1385,684210526;4,18181818181818;238
1379,94736842091;4,18181818181818;236
1370,89473684242;4,27272727272727;235
1365,10526315818;4,27272727272727;235
1359,36842105232;4,33333333333333;231
1353,63157894723;4,33333333333333;235
1347,84210526299;4,36363636363636;231
1342,10526315789;4,39393939393939;231
1336,31578947365;4,39393939393939;231
1329,73684210523;4,45454545454546;228
1324,00000000014;4,45454545454546;230
1314,94736842088;4,45454545454546;228
1309,21052631579;4,45454545454546;227
1302,63157894737;4,51515151515152;228
1296,84210526313;4,51515151515152;226
1291,10526315804;4,51515151515152;226
1285,36842105294;4,54545454545455;223
1279,5789473687;4,54545454545455;224
1273,84210526285;4,60606060606061;223
1264,78947368435;4,60606060606061;222
1259,05263157926;4,63636363636364;220
1253,26315789502;4,63636363636364;219
1247,52631578916;4,66666666666667;220
1241,78947368407;4,66666666666667;218
1235,99999999983;4,66666666666667;218
1229,42105263141;4,6969696969697;218
1223,68421052632;4,6969696969697;218
1217,89473684207;4,75757575757576;214
1208,89473684196;4,75757575757576;214
1202,31578947354;4,81818181818182;210
1196,5263157893;4,81818181818182;213
1190,78947368421;4,81818181818182;214
1184,99999999997;4,81818181818182;211
1178,42105263155;4,87878787878788;211
1172,68421052646;4,87878787878788;210
1166,94736842136;4,90909090909091;210
1161,15789473712;4,90909090909091;207
1152,10526315786;4,96969696969697;209
1145,52631578944;4,96969696969697;207
1139,78947368435;5;203
1134,05263157926;5;206
1128,26315789502;5;203
1122,52631578916;5,06060606060606;202
1116,78947368407;5,06060606060606;203
1110,21052631565;5,09090909090909;203
1101,15789473715;5,09090909090909;201
1095,36842105291;5,12121212121212;202
1089,63157894706;5,12121212121212;198
1083,89473684196;5,18181818181818;199
1078,10526315772;5,18181818181818;197
1072,36842105263;5,15151515151515;197
1066,57894736839;5,15151515151515;195
1060,8421052633;5,15151515151515;197
1055,10526315821;5,24242424242424;193
1045,21052631562;5,24242424242424;194
1039,47368421053;5,24242424242424;192
1033,68421052628;5,24242424242424;190
1027,94736842119;5,33333333333333;190
1022,2105263161;5,33333333333333;193
1016,42105263186;5,33333333333333;189
1010,684210526;5,42424242424242;188
1004,10526315758;5,42424242424242;188
995,052631579088;5,45454545454546;188
989,315789473996;5,45454545454546;186
982,736842105575;5,45454545454546;185
976,947368421334;5,45454545454546;184
971,210526315477;5,45454545454546;184
965,473684210385;5,51515151515152;180
959,684210526144;5,51515151515152;181
953,105263157723;5,57575757575758;181
946,526315789302;5,57575757575758;181
937,473684210808;5,57575757575758;180
930,894736842387;5,57575757575758;180
924,315789473966;5,60606060606061;180
918,578947368109;5,60606060606061;176
912,842105263016;5,6969696969697;176
907,052631578776;5,6969696969697;174
900,473684210355;5,75757575757576;173
893,894736841934;5,75757575757576;172
884,842105263439;5,78787878787879;173
878,263157895019;5,78787878787879;173
871,684210526598;5,81818181818182;170
865,94736842074;5,81818181818182;168
860,210526315648;5,84848484848485;168
854,421052631407;5,84848484848485;167
848,684210526316;5,87878787878788;167
842,894736842074;5,87878787878788;167
833,894736841964;5,90909090909091;167
828,105263157723;5,90909090909091;161
822,368421052632;5,96969696969697;163
816,57894736839;5,96969696969697;163
810,842105263298;5,96969696969697;163
805,105263158207;6;161
799,315789473966;6;161
793,578947368109;6;160
787,842105263016;6,06060606060606;160
779,578947368703;6,09090909090909;156
773,842105262846;6,09090909090909;159
767,263157894424;6,09090909090909;159
760,684210526003;6,15151515151515;155
754,947368420912;6,15151515151515;156
749,157894736671;6,15151515151515;153
743,421052631579;6,12121212121212;153
736,842105263157;6,12121212121212;153
731,052631578917;6,18181818181818;151
721,210526315477;6,18181818181818;151
715,473684210385;6,27272727272727;151
709,684210526144;6,27272727272727;149
703,947368421052;6,3030303030303;149
698,157894736812;6,3030303030303;148
692,42105263172;6,3030303030303;145
686,684210526628;6,36363636363636;147
680,894736842387;6,36363636363636;145
671,842105263127;6,36363636363636;147
666,105263158035;6,36363636363636;143
659,526315789614;6,45454545454546;142
653,789473684523;6,45454545454546;142
648,000000000282;6,39393939393939;142
642,263157894424;6,39393939393939;142
636,526315789332;6,45454545454546;140
630,736842105091;6,45454545454546;140
625;6,54545454545455;138
615,105263158176;6,54545454545455;139
608,526315789755;6,57575757575758;134
601,947368421334;6,57575757575758;138
596,210526315477;6,63636363636364;132
590,473684210385;6,63636363636364;134
584,684210526144;6,60606060606061;132
578,947368421052;6,60606060606061;132
572,368421052632;6,63636363636364;130
562,473684210808;6,63636363636364;128
556,73684210495;6,66666666666667;130
550,999999999859;6,66666666666667;128
545,210526315618;6,72727272727273;127
539,473684210526;6,72727272727273;126
533,684210526285;6,72727272727273;124
527,947368421193;6,81818181818182;126
522,210526316102;6,81818181818182;123
513,157894736842;6,84848484848485;123
507,368421052601;6,84848484848485;121
501,631578947509;6,90909090909091;122
504,105263157582;6,90909090909091;122
509,894736841824;6,90909090909091;121
516,473684210245;6,90909090909091;121
522,210526316102;6,78787878787879;122
527,947368421193;6,78787878787879;126
533,736842105435;6,78787878787879;126
541,947368421365;6,78787878787879;127
547,684210526457;6,78787878787879;126
